TAG,SPECIES,DBH,HEIGHT,L,MAXR,X,Y,Z,UTM_X,UTM_Y
401,PSME,126.7,53.7,26.9,5.5,392.5,248.2,374.3,581502.5,5074569.2
403,TSHE,13.9,14.4,10.4,3.1,396.0,241.3,374.4,581506.0,5074562.3
404,TSHE,23.1,21.4,16.8,3.5,397.3,247.7,374.1,581507.3,5074568.7
405,PSME,91.1,47.4,19.4,4.9,387.7,200.2,375.3,581497.7,5074521.2
406,TSHE,20.7,19.7,15.3,3.4,376.7,205.0,375.1,581486.7,5074526.0
407,ABAM,6.0,2.1,0.7,2.0,383.6,205.6,374.9,581493.6,5074526.6
408,TSHE,69.1,43.7,34.7,6.0,388.0,204.4,375.1,581498.0,5074525.4
410,TSHE,99.9,51.3,37.2,8.6,393.4,205.9,375.2,581503.4,5074526.9
411,TSHE,20.0,19.2,14.8,3.4,381.3,215.4,374.8,581491.3,5074536.4
412,TSHE,14.6,15.0,10.9,3.1,380.6,217.7,374.7,581490.6,5074538.7
413,PSME,109.5,51.1,23.8,5.2,376.4,225.0,374.9,581486.4,5074546.0
414,ABAM,6.8,2.7,1.0,2.0,386.2,216.2,374.7,581496.2,5074537.2
415,TABR,8.0,4.7,2.3,2.5,385.5,218.2,374.8,581495.5,5074539.2
416,TSHE,100.6,51.4,37.2,8.7,382.4,222.7,374.7,581492.4,5074543.7
419,TSHE,79.4,46.7,36.3,6.8,392.8,217.3,374.9,581502.8,5074538.3
421,ABAM,6.1,2.2,0.7,2.0,398.1,208.8,374.8,581508.1,5074529.8
423,THPL,122.9,45.6,28.3,4.8,399.3,221.4,374.7,581509.3,5074542.4
424,TABR,6.4,4.0,1.7,2.4,380.9,205.7,375.0,581490.9,5074526.7
426,TSHE,20.3,19.4,15.0,3.4,334.1,299.2,374.1,581444.1,5074620.2
1003,TABR,27.5,11.8,7.8,4.3,303.9,178.7,376.2,581413.9,5074499.7
1007,TSHE,7.5,8.8,5.1,2.9,303.7,185.4,375.8,581413.7,5074506.4
1008,TSHE,7.5,8.8,5.1,2.9,300.8,187.0,376.0,581410.8,5074508.0
1010,TSHE,6.0,7.4,3.8,2.8,303.3,189.5,376.1,581413.3,5074510.5
1011,TSHE,12.6,13.3,9.4,3.1,301.3,192.3,375.9,581411.3,5074513.3
1014,PSME,93.4,48.0,20.1,5.0,314.3,188.5,375.9,581424.3,5074509.5
1016,TSHE,35.6,29.3,23.8,4.0,311.0,193.2,375.6,581421.0,5074514.2
1017,TSHE,10.2,11.2,7.4,3.0,314.7,189.2,376.2,581424.7,5074510.2
1018,TSHE,6.5,7.8,4.2,2.9,312.3,194.1,375.6,581422.3,5074515.1
1021,ABGR,61.3,42.5,23.2,2.9,313.4,195.8,375.7,581423.4,5074516.8
1023,TSHE,51.8,37.3,30.4,4.9,314.5,195.9,375.6,581424.5,5074516.9
1024,PSME,82.2,45.2,16.9,4.8,323.2,178.9,375.8,581433.2,5074499.9
1026,TABR,13.5,7.6,4.7,2.9,318.6,188.9,375.6,581428.6,5074509.9
1027,TSHE,19.2,18.6,14.2,3.3,316.8,192.4,375.5,581426.8,5074513.4
1028,TSHE,15.8,15.9,11.8,3.2,315.9,195.5,375.4,581425.9,5074516.5
1029,TABR,13.4,8.3,5.4,2.9,319.2,189.2,375.6,581429.2,5074510.2
1030,PSME,111.0,51.4,24.1,5.3,322.0,186.1,375.9,581432.0,5074507.1
1031,TABR,29.8,9.0,4.8,4.5,319.7,191.3,375.6,581429.7,5074512.3
1033,ABGR,63.1,43.1,23.1,2.9,317.8,199.4,375.2,581427.8,5074520.4
1034,TSHE,6.4,7.7,4.2,2.9,323.7,182.4,375.5,581433.7,5074503.4
1035,TSHE,7.6,8.9,5.2,2.9,323.4,186.2,375.6,581433.4,5074507.2
1036,TABR,28.3,10.0,5.9,4.3,324.1,195.3,375.3,581434.1,5074516.3
1037,PSME,112.8,51.7,24.4,5.3,324.2,198.3,375.7,581434.2,5074519.3
1038,TSHE,22.7,21.1,16.6,3.5,345.5,175.0,375.7,581455.5,5074496.0
1039,TABR,25.5,11.4,7.5,4.0,331.5,178.2,375.5,581441.5,5074499.2
1040,TABR,5.8,4.2,2.0,2.4,337.1,178.5,375.4,581447.1,5074499.5
1041,TSHE,71.8,44.6,35.2,6.2,342.2,177.8,375.7,581452.2,5074498.8
1042,TABR,8.3,5.6,3.2,2.5,338.0,179.2,375.4,581448.0,5074500.2
1044,TABR,11.9,6.2,3.5,2.8,327.3,183.0,375.5,581437.3,5074504.0
1045,TSHE,25.1,22.8,18.1,3.6,330.5,182.9,375.4,581440.5,5074503.9
1046,ABAM,17.4,12.7,7.6,2.2,337.8,181.7,375.3,581447.8,5074502.7
1047,PSME,130.9,54.2,27.6,5.6,340.1,181.7,375.6,581450.1,5074502.7
1048,TSHE,97.4,50.8,37.2,8.4,327.0,187.7,375.7,581437.0,5074508.7
1049,TSHE,16.7,16.6,12.5,3.2,333.5,187.4,375.3,581443.5,5074508.4
1050,TSHE,23.8,21.9,17.3,3.5,336.7,185.3,375.3,581446.7,5074506.3
1051,TABR,18.9,10.0,6.7,3.4,339.7,184.2,375.3,581449.7,5074505.2
1052,THPL,8.2,7.4,5.8,3.6,344.8,179.9,375.5,581454.8,5074500.9
1054,TSHE,84.9,48.1,36.8,7.2,334.1,195.5,375.5,581444.1,5074516.5
1055,PSME,73.0,42.5,13.9,4.7,340.8,189.6,375.3,581450.8,5074510.6
1056,ABGR,46.1,36.3,21.9,2.6,340.2,192.2,375.3,581450.2,5074513.2
1057,TABR,9.2,6.0,3.5,2.6,334.9,198.7,375.0,581444.9,5074519.7
1059,TSHE,38.2,30.8,25.0,4.2,339.9,196.6,374.9,581449.9,5074517.6
1061,TABR,6.7,4.0,1.7,2.4,342.1,194.6,375.0,581452.1,5074515.6
1062,ABAM,16.6,11.9,7.0,2.1,344.3,188.9,375.3,581454.3,5074509.9
1067,TSHE,19.9,19.1,14.7,3.3,348.5,181.4,375.7,581458.5,5074502.4
1069,TSHE,7.1,8.4,4.8,2.9,349.9,188.9,375.5,581459.9,5074509.9
1070,TABR,17.5,5.8,2.6,3.3,349.2,150.0,376.6,581459.2,5074471.0
1071,TSHE,41.7,32.6,26.6,4.3,346.1,151.1,376.5,581456.1,5074472.1
1072,TABR,14.2,7.4,4.5,3.0,332.8,151.0,376.5,581442.8,5074472.0
1073,TSHE,14.6,15.0,10.9,3.1,326.6,151.5,376.7,581436.6,5074472.5
1074,TSHE,29.5,25.7,20.6,3.7,325.3,153.1,376.6,581435.3,5074474.1
1075,TABR,6.8,3.6,1.3,2.4,325.8,154.7,376.7,581435.8,5074475.7
1076,ABGR,38.9,32.0,19.9,2.5,331.1,153.5,376.6,581441.1,5074474.5
1077,TABR,19.7,6.2,2.8,3.5,330.8,154.2,376.5,581440.8,5074475.2
1079,TABR,9.4,5.1,2.6,2.6,333.7,154.9,376.6,581443.7,5074475.9
1085,TSHE,31.6,27.0,21.8,3.8,326.8,162.6,376.6,581436.8,5074483.6
1086,TSHE,6.9,8.2,4.6,2.9,325.9,163.4,376.5,581435.9,5074484.4
1089,TSHE,6.1,7.5,3.9,2.8,326.9,164.3,376.4,581436.9,5074485.3
1090,TSHE,5.2,6.6,3.1,2.8,327.7,164.9,376.5,581437.7,5074485.9
1091,TSHE,24.5,22.4,17.7,3.5,329.2,163.7,376.2,581439.2,5074484.7
1092,ABGR,48.5,37.5,22.3,2.7,326.7,167.0,376.2,581436.7,5074488.0
1097,THPL,105.8,43.1,28.1,4.6,328.5,173.8,376.0,581438.5,5074494.8
1098,TSHE,15.6,15.8,11.7,3.2,334.0,174.2,375.6,581444.0,5074495.2
1099,TSHE,8.5,9.7,6.0,2.9,334.3,174.0,375.6,581444.3,5074495.0
1101,TSHE,6.0,7.4,3.8,2.8,335.7,174.3,375.5,581445.7,5074495.3
1102,PSME,156.8,56.7,30.9,6.0,340.7,167.0,376.0,581450.7,5074488.0
1103,TABR,8.9,5.4,2.9,2.6,341.3,169.4,375.9,581451.3,5074490.4
1104,THPL,64.6,33.8,24.5,4.1,341.5,168.8,375.9,581451.5,5074489.8
1106,TSHE,14.1,14.5,10.5,3.1,339.3,173.9,375.6,581449.3,5074494.9
1107,TSHE,13.0,13.6,9.7,3.1,343.7,169.0,375.9,581453.7,5074490.0
1108,TSHE,6.4,7.7,4.2,2.9,342.5,174.2,375.7,581452.5,5074495.2
1109,TSHE,10.2,11.2,7.4,3.0,345.1,169.1,375.8,581455.1,5074490.1
1110,TSHE,34.7,28.8,23.4,4.0,348.1,167.4,375.9,581458.1,5074488.4
1112,PSME,100.0,49.4,21.7,5.1,310.9,150.1,377.3,581420.9,5074471.1
1114,TSHE,41.3,32.4,26.4,4.3,309.8,151.0,377.1,581419.8,5074472.0
1115,TABR,9.9,3.9,1.3,2.7,309.9,152.0,377.0,581419.9,5074473.0
1116,THPL,94.2,41.1,27.6,4.5,304.4,152.3,377.1,581414.4,5074473.3
1117,TSHE,8.5,9.7,6.0,2.9,300.1,153.9,377.1,581410.1,5074474.9
1118,THPL,9.2,8.1,6.4,3.6,300.2,156.5,376.9,581410.2,5074477.5
1119,TABR,11.7,6.9,4.2,2.8,307.2,157.6,376.8,581417.2,5074478.6
1120,ABAM,7.8,3.4,1.4,2.0,305.1,159.2,376.7,581415.1,5074480.2
1122,TSHE,80.5,47.0,36.4,6.8,302.4,165.3,376.8,581412.4,5074486.3
1124,TABR,9.6,5.1,2.6,2.6,315.1,155.2,377.0,581425.1,5074476.2
1125,TSHE,14.6,15.0,10.9,3.1,315.6,157.1,376.7,581425.6,5074478.1
1126,TSHE,8.8,10.0,6.2,2.9,312.2,159.4,376.8,581422.2,5074480.4
1127,TABR,9.1,6.4,3.9,2.6,313.4,162.5,376.7,581423.4,5074483.5
1128,THPL,21.6,15.8,12.4,3.7,303.9,169.3,376.3,581413.9,5074490.3
1129,TSHE,88.1,48.8,37.0,7.5,300.0,172.5,376.5,581410.0,5074493.5
1130,TABR,10.8,3.1,0.5,2.7,301.9,173.1,376.3,581411.9,5074494.1
1131,THPL,38.0,24.0,18.4,3.9,303.4,171.0,376.2,581413.4,5074492.0
1132,TSHE,55.0,38.7,31.4,5.1,320.5,155.6,376.7,581430.5,5074476.6
1133,TSHE,7.1,8.4,4.8,2.9,320.7,155.3,376.7,581430.7,5074476.3
1134,TSHE,73.1,44.9,35.4,6.3,311.5,167.7,376.4,581421.5,5074488.7
1136,TABR,17.9,9.1,5.9,3.3,307.8,173.7,376.3,581417.8,5074494.7
1138,PSME,81.4,45.0,16.7,4.8,316.9,164.4,376.5,581426.9,5074485.4
1139,TSHE,22.6,21.1,16.5,3.5,319.1,160.7,376.5,581429.1,5074481.7
1140,THPL,26.3,18.4,14.3,3.7,317.0,171.9,376.1,581427.0,5074492.9
1141,PSME,135.5,54.8,28.2,5.6,319.0,173.3,377.0,581429.0,5074494.3
1142,TSHE,8.4,9.6,5.9,2.9,324.2,153.4,376.7,581434.2,5074474.4
1144,TABR,9.6,5.5,3.0,2.6,321.9,167.7,376.2,581431.9,5074488.7
1145,TSHE,11.4,12.3,8.4,3.0,322.9,161.3,376.5,581432.9,5074482.3
1146,PSME,102.2,49.8,22.2,5.1,323.7,169.9,376.4,581433.7,5074490.9
1147,TSHE,6.6,7.9,4.3,2.9,324.7,163.0,376.3,581434.7,5074484.0
1148,TABR,10.3,7.4,4.8,2.7,324.6,157.6,376.7,581434.6,5074478.6
1149,TSHE,33.0,27.8,22.5,3.9,373.4,175.4,375.7,581483.4,5074496.4
1150,ABAM,7.1,2.9,1.1,2.0,369.3,175.5,375.7,581479.3,5074496.5
1151,ABAM,11.3,6.5,3.4,2.0,367.6,175.8,375.7,581477.6,5074496.8
1152,ABGR,51.9,39.1,22.8,2.7,363.9,175.9,375.7,581473.9,5074496.9
1153,TSHE,5.5,6.9,3.3,2.8,363.1,175.9,375.7,581473.1,5074496.9
1154,TSHE,30.8,26.5,21.4,3.8,362.2,175.8,375.8,581472.2,5074496.8
1155,TABR,11.1,4.6,1.9,2.7,355.7,175.4,375.5,581465.7,5074496.4
1156,ABGR,27.8,23.1,14.6,2.3,358.7,176.7,375.7,581468.7,5074497.7
1157,ABAM,5.2,1.6,0.4,1.9,357.8,176.9,375.6,581467.8,5074497.9
1160,TSHE,23.3,21.5,16.9,3.5,356.9,179.4,375.7,581466.9,5074500.4
1164,ABAM,7.1,2.9,1.1,2.0,368.4,177.1,375.6,581478.4,5074498.1
1166,PSME,91.5,47.5,19.6,4.9,362.2,180.0,375.8,581472.2,5074501.0
1167,TSHE,15.7,15.8,11.7,3.2,365.2,179.8,375.6,581475.2,5074500.8
1169,TABR,11.0,5.7,3.1,2.7,352.2,183.8,375.4,581462.2,5074504.8
1170,TSHE,21.0,19.9,15.5,3.4,351.2,187.3,375.6,581461.2,5074508.3
1171,ABAM,11.2,6.4,3.3,2.0,354.2,186.5,375.3,581464.2,5074507.5
1174,TSHE,27.0,24.1,19.2,3.6,365.4,181.0,375.6,581475.4,5074502.0
1176,ABAM,7.7,3.4,1.4,2.0,362.3,184.3,375.4,581472.3,5074505.3
1177,TABR,12.8,8.4,5.6,2.9,353.5,190.1,375.4,581463.5,5074511.1
1179,TSHE,84.8,48.1,36.8,7.2,353.8,194.8,375.6,581463.8,5074515.8
1181,ABAM,5.6,1.9,0.6,1.9,359.3,190.0,375.4,581469.3,5074511.0
1182,TSHE,7.3,8.6,4.9,2.9,364.9,184.7,375.4,581474.9,5074505.7
1183,TSHE,13.0,13.6,9.7,3.1,359.3,193.1,375.5,581469.3,5074514.1
1184,TSHE,76.5,45.9,35.9,6.5,359.6,192.8,375.6,581469.6,5074513.8
1185,TSHE,8.2,9.4,5.7,2.9,354.8,197.0,375.4,581464.8,5074518.0
1187,TSHE,25.0,22.7,18.0,3.6,368.4,183.7,375.5,581478.4,5074504.7
1189,TSHE,13.4,14.0,10.0,3.1,370.0,181.8,375.6,581480.0,5074502.8
1190,TSHE,50.5,36.8,29.9,4.8,360.9,195.1,375.5,581470.9,5074516.1
1193,THPL,106.1,43.2,28.1,4.6,372.9,178.9,375.6,581482.9,5074499.9
1195,TSHE,17.3,17.1,12.9,3.2,370.3,185.3,375.4,581480.3,5074506.3
1196,TABR,14.8,5.0,2.0,3.0,368.9,188.5,375.5,581478.9,5074509.5
1198,TSHE,14.5,14.9,10.8,3.1,363.4,197.2,375.5,581473.4,5074518.2
1200,ABAM,14.0,9.2,5.2,2.1,370.1,195.1,375.3,581480.1,5074516.1
1202,TSHE,41.7,32.6,26.6,4.3,373.7,189.9,375.6,581483.7,5074510.9
1203,ABAM,8.8,4.3,1.9,2.0,374.0,192.7,375.2,581484.0,5074513.7
1204,TSHE,17.1,16.9,12.7,3.2,374.8,185.9,375.7,581484.8,5074506.9
1207,TSHE,40.7,32.1,26.2,4.3,355.8,150.4,376.7,581465.8,5074471.4
1208,TSHE,86.6,48.5,36.9,7.4,355.1,151.0,376.5,581465.1,5074472.0
1209,ABAM,6.4,2.4,0.8,2.0,351.8,150.5,376.4,581461.8,5074471.5
1210,TSHE,78.2,46.4,36.1,6.7,373.2,151.5,376.6,581483.2,5074472.5
1212,TSHE,15.3,15.5,11.4,3.2,356.2,159.3,376.2,581466.2,5074480.3
1213,THPL,51.6,29.5,22.0,4.0,355.1,160.2,376.2,581465.1,5074481.2
1214,THPL,108.0,43.5,28.2,4.6,352.7,161.5,376.2,581462.7,5074482.5
1215,TSHE,39.2,31.3,25.5,4.2,353.6,161.8,376.2,581463.6,5074482.8
1216,TSHE,18.2,17.8,13.5,3.3,358.6,159.9,376.1,581468.6,5074480.9
1217,TSHE,51.0,37.0,30.1,4.8,360.7,159.7,376.1,581470.7,5074480.7
1218,TSHE,42.4,33.0,26.9,4.4,354.0,165.6,376.0,581464.0,5074486.6
1219,TSHE,9.4,10.5,6.7,3.0,362.0,160.2,376.1,581472.0,5074481.2
1220,TSHE,28.3,24.9,20.0,3.7,366.1,157.7,376.2,581476.1,5074478.7
1221,TSHE,23.9,22.0,17.3,3.5,360.9,162.6,376.1,581470.9,5074483.6
1222,TSHE,13.9,14.4,10.4,3.1,366.3,158.4,376.1,581476.3,5074479.4
1225,TSHE,87.3,48.7,36.9,7.4,352.5,170.9,375.9,581462.5,5074491.9
1226,ABAM,5.4,1.8,0.5,1.9,354.5,170.8,375.8,581464.5,5074491.8
1228,THPL,8.8,7.8,6.2,3.6,354.9,172.8,375.7,581464.9,5074493.8
1229,TABR,8.2,6.5,4.1,2.5,354.6,173.3,375.7,581464.6,5074494.3
1230,ABAM,6.0,2.1,0.7,2.0,355.9,172.2,375.8,581465.9,5074493.2
1231,ABAM,7.2,3.0,1.2,2.0,357.2,172.7,375.8,581467.2,5074493.7
1232,TSHE,21.9,20.6,16.0,3.4,364.6,163.2,376.0,581474.6,5074484.2
1233,ABAM,6.1,2.2,0.7,2.0,359.5,171.6,375.8,581469.5,5074492.6
1235,TSHE,6.8,8.1,4.5,2.9,361.1,173.9,375.7,581471.1,5074494.9
1236,TABR,16.3,7.3,4.2,3.2,370.8,157.5,376.1,581480.8,5074478.5
1237,ABAM,5.9,2.1,0.7,2.0,368.9,162.4,376.0,581478.9,5074483.4
1238,ABAM,11.8,7.0,3.7,2.1,366.8,167.9,375.8,581476.8,5074488.9
1239,TABR,12.4,6.8,4.0,2.8,366.4,170.4,375.8,581476.4,5074491.4
1240,PSME,110.9,51.4,24.1,5.3,365.7,172.4,375.9,581475.7,5074493.4
1241,TSHE,32.7,27.6,22.4,3.9,369.3,164.2,375.9,581479.3,5074485.2
1243,ABAM,6.4,2.4,0.8,2.0,369.1,168.1,375.7,581479.1,5074489.1
1244,ABAM,12.6,7.8,4.2,2.1,369.8,169.8,375.9,581479.8,5074490.8
1245,ABAM,5.5,1.8,0.5,1.9,369.8,174.0,375.7,581479.8,5074495.0
1246,ABAM,6.6,2.5,0.9,2.0,370.9,173.8,375.7,581480.9,5074494.8
1247,ABAM,6.4,2.4,0.8,2.0,372.0,168.3,375.8,581482.0,5074489.3
1248,ABAM,6.7,2.6,0.9,2.0,373.0,164.0,376.0,581483.0,5074485.0
1249,PSME,108.0,50.9,23.5,5.2,373.1,171.4,376.0,581483.1,5074492.4
1250,TABR,6.3,3.2,0.9,2.4,374.9,161.7,376.0,581484.9,5074482.7
1251,TSHE,32.2,27.3,22.1,3.9,350.2,125.0,377.3,581460.2,5074446.0
1253,TSHE,98.0,50.9,37.2,8.4,355.7,126.1,377.6,581465.7,5074447.1
1254,TABR,10.0,4.3,1.7,2.7,359.2,128.0,377.3,581469.2,5074449.0
1257,TABR,6.8,3.2,0.9,2.4,350.5,129.5,377.2,581460.5,5074450.5
1258,TSHE,15.8,15.9,11.8,3.2,368.9,127.0,377.3,581478.9,5074448.0
1259,TSHE,66.8,43.0,34.3,5.8,351.1,134.0,377.1,581461.1,5074455.0
1260,TABR,6.7,4.0,1.7,2.4,360.4,129.9,377.3,581470.4,5074450.9
1263,TSHE,6.3,7.7,4.1,2.8,365.8,128.4,377.2,581475.8,5074449.4
1264,TSHE,66.7,42.9,34.3,5.8,367.9,128.1,377.3,581477.9,5074449.1
1265,TSHE,68.1,43.4,34.6,5.9,356.8,133.0,377.3,581466.8,5074454.0
1266,PSME,71.0,41.8,13.2,4.6,354.6,134.8,377.1,581464.6,5074455.8
1267,TABR,15.5,4.0,1.0,3.1,356.3,137.5,377.0,581466.3,5074458.5
1268,TSHE,15.9,16.0,11.9,3.2,370.6,128.2,377.2,581480.6,5074449.2
1269,TSHE,61.1,41.0,33.0,5.4,367.3,132.0,377.2,581477.3,5074453.0
1271,TSHE,17.1,16.9,12.7,3.2,353.5,142.7,377.2,581463.5,5074463.7
1273,TABR,11.9,7.1,4.4,2.8,356.5,143.8,376.7,581466.5,5074464.8
1274,TSHE,83.6,47.8,36.7,7.1,360.8,139.0,377.1,581470.8,5074460.0
1275,TSHE,20.8,19.8,15.3,3.4,366.6,134.9,377.1,581476.6,5074455.9
1276,TSHE,69.3,43.8,34.8,6.0,366.3,136.0,377.1,581476.3,5074457.0
1278,TSHE,5.1,6.5,3.0,2.8,359.8,144.4,377.3,581469.8,5074465.4
1279,TSHE,10.5,11.5,7.7,3.0,363.9,146.2,376.7,581473.9,5074467.2
1280,TSHE,15.0,15.3,11.2,3.2,362.5,147.5,376.5,581472.5,5074468.5
1281,TSHE,81.8,47.3,36.5,6.9,368.5,138.7,376.9,581478.5,5074459.7
1282,TSHE,15.2,15.4,11.4,3.2,369.6,137.9,377.0,581479.6,5074458.9
1283,TABR,5.6,4.6,2.4,2.4,371.4,142.7,376.6,581481.4,5074463.7
1284,TSHE,28.1,24.8,19.8,3.7,373.1,132.1,377.0,581483.1,5074453.1
1285,TSHE,30.7,26.4,21.3,3.8,372.4,137.4,376.8,581482.4,5074458.4
1286,ABAM,7.1,2.9,1.1,2.0,371.5,145.1,376.4,581481.5,5074466.1
1288,TSHE,14.5,14.9,10.8,3.1,346.9,125.5,377.4,581456.9,5074446.5
1289,TSHE,77.8,46.3,36.1,6.6,342.2,127.0,377.6,581452.2,5074448.0
1290,PSME,67.0,41.6,12.9,4.6,340.2,127.3,372.4,581450.2,5074448.3
1291,TSHE,13.0,13.6,9.7,3.1,326.5,130.5,377.5,581436.5,5074451.5
1292,TABR,7.0,3.8,1.5,2.5,331.8,130.2,377.6,581441.8,5074451.2
1293,TSHE,8.5,9.7,6.0,2.9,333.7,130.0,377.3,581443.7,5074451.0
1294,TSHE,64.8,42.3,33.9,5.7,337.9,129.6,377.4,581447.9,5074450.6
1295,THPL,37.5,23.8,18.2,3.9,334.0,132.6,377.3,581444.0,5074453.6
1296,TSHE,10.7,11.7,7.8,3.0,329.8,133.9,377.2,581439.8,5074454.9
1297,TSHE,29.3,25.5,20.5,3.7,330.5,135.0,377.3,581440.5,5074456.0
1298,THPL,85.9,39.3,27.1,4.4,335.2,133.8,377.2,581445.2,5074454.8
1299,THPL,49.5,28.7,21.5,4.0,335.2,134.5,377.3,581445.2,5074455.5
1301,TSHE,11.2,12.1,8.2,3.0,333.8,137.5,377.1,581443.8,5074458.5
1303,PSME,105.6,50.5,23.0,5.2,330.7,144.7,377.1,581440.7,5074465.7
1304,TABR,14.3,4.1,1.2,3.0,327.4,147.6,376.8,581437.4,5074468.6
1306,TSHE,101.5,51.6,37.1,8.8,336.0,143.9,376.9,581446.0,5074464.9
1307,ABAM,6.5,2.5,0.9,2.0,336.0,146.2,376.7,581446.0,5074467.2
1308,TSHE,16.3,16.3,12.2,3.2,341.6,137.9,377.0,581451.6,5074458.9
1309,TSHE,19.8,19.0,14.6,3.3,344.4,132.9,377.0,581454.4,5074453.9
1311,TABR,6.1,5.7,3.5,2.4,342.3,142.3,376.7,581452.3,5074463.3
1315,TSHE,12.2,12.9,9.0,3.1,344.7,138.8,376.8,581454.7,5074459.8
1316,TABR,18.6,7.6,4.3,3.4,344.9,136.8,377.0,581454.9,5074457.8
1318,TABR,14.9,6.7,3.7,3.0,348.0,132.2,377.1,581458.0,5074453.2
1319,TABR,13.4,5.2,2.3,2.9,347.8,133.2,377.1,581457.8,5074454.2
1320,TSHE,12.9,13.5,9.6,3.1,344.6,141.5,376.7,581454.6,5074462.5
1326,TSHE,8.3,9.5,5.8,2.9,312.3,125.9,378.1,581422.3,5074446.9
1327,TSHE,88.0,48.8,37.0,7.5,312.9,126.7,378.2,581422.9,5074447.7
1328,TSHE,75.5,45.6,35.8,6.4,314.9,130.5,378.0,581424.9,5074451.5
1329,TABR,9.7,5.6,3.1,2.6,305.4,136.6,377.6,581415.4,5074457.6
1330,TABR,12.9,8.7,5.9,2.9,301.2,140.0,377.5,581411.2,5074461.0
1331,TABR,12.7,6.3,3.5,2.9,300.8,140.7,377.5,581410.8,5074461.7
1336,TSHE,70.3,44.1,35.0,6.1,310.4,139.3,377.7,581420.4,5074460.3
1338,TSHE,29.3,25.5,20.5,3.7,303.1,147.5,377.2,581413.1,5074468.5
1339,TSHE,8.5,9.7,6.0,2.9,306.5,143.9,377.3,581416.5,5074464.9
1341,TSHE,17.4,17.2,13.0,3.2,308.4,146.9,377.0,581418.4,5074467.9
1342,ABAM,5.3,1.7,0.5,1.9,310.3,144.5,377.1,581420.3,5074465.5
1343,TSHE,56.0,39.1,31.6,5.1,314.9,136.2,377.7,581424.9,5074457.2
1344,TSHE,13.1,13.7,9.7,3.1,319.0,131.6,377.7,581429.0,5074452.6
1345,TABR,18.8,3.8,0.5,3.4,320.5,130.7,377.6,581430.5,5074451.7
1346,TSHE,25.8,23.3,18.5,3.6,322.0,128.2,377.8,581432.0,5074449.2
1347,TABR,9.6,4.0,1.5,2.6,324.8,125.3,377.7,581434.8,5074446.3
1348,TSHE,69.3,43.8,34.8,6.0,315.6,139.8,377.4,581425.6,5074460.8
1350,TABR,30.7,9.7,5.4,4.6,316.4,147.7,376.9,581426.4,5074468.7
1351,ABAM,6.7,2.6,0.9,2.0,319.6,146.4,377.1,581429.6,5074467.4
1352,TABR,11.9,7.4,4.7,2.8,319.2,138.5,377.3,581429.2,5074459.5
1355,TSHE,10.3,11.3,7.5,3.0,322.8,141.9,377.1,581432.8,5074462.9
1356,ABAM,7.0,2.8,1.1,2.0,322.0,145.0,377.0,581432.0,5074466.0
1357,TSHE,29.8,25.9,20.8,3.8,322.9,146.1,377.0,581432.9,5074467.1
1358,PSME,147.8,56.0,29.9,5.8,377.8,179.5,375.8,581487.8,5074500.5
1359,ABAM,6.5,2.5,0.9,2.0,375.4,179.7,375.6,581485.4,5074500.7
1360,THPL,9.0,7.9,6.3,3.6,375.6,182.0,375.4,581485.6,5074503.0
1361,TSHE,88.9,49.0,37.0,7.6,386.5,178.4,375.7,581496.5,5074499.4
1362,ABAM,6.4,2.4,0.8,2.0,381.4,181.7,375.4,581491.4,5074502.7
1363,ABAM,8.0,3.6,1.5,2.0,379.5,183.3,375.4,581489.5,5074504.3
1364,TABR,6.9,4.4,2.1,2.5,384.6,181.4,375.4,581494.6,5074502.4
1365,TSHE,70.1,44.0,34.9,6.1,390.1,179.6,375.4,581500.1,5074500.6
1366,ABAM,14.6,9.8,5.6,2.1,380.4,185.3,375.3,581490.4,5074506.3
1367,TSHE,6.6,7.9,4.3,2.9,378.7,186.6,375.4,581488.7,5074507.6
1368,TSHE,17.5,17.3,13.0,3.3,375.7,188.9,375.6,581485.7,5074509.9
1369,ABAM,8.4,3.9,1.7,2.0,382.0,185.3,375.4,581492.0,5074506.3
1370,ABAM,5.4,1.8,0.5,1.9,383.6,184.4,375.3,581493.6,5074505.4
1371,ABAM,5.9,2.1,0.7,2.0,385.7,185.2,375.2,581495.7,5074506.2
1372,ABAM,8.2,3.8,1.6,2.0,388.0,184.0,375.2,581498.0,5074505.0
1373,PSME,129.5,54.1,27.3,5.5,382.4,188.8,375.5,581492.4,5074509.8
1374,ABAM,8.1,3.7,1.6,2.0,380.9,190.5,375.3,581490.9,5074511.5
1375,ABAM,5.7,1.9,0.6,1.9,376.2,193.3,375.2,581486.2,5074514.3
1376,PSME,110.5,51.3,24.0,5.2,379.2,193.2,375.4,581489.2,5074514.2
1377,TSHE,51.0,37.0,30.1,4.8,395.5,179.1,375.4,581505.5,5074500.1
1378,TSHE,9.5,10.6,6.8,3.0,378.2,197.5,375.1,581488.2,5074518.5
1379,TABR,16.5,10.3,7.2,3.2,376.8,199.6,375.1,581486.8,5074520.6
1380,TABR,31.5,13.8,9.4,4.7,385.8,189.9,375.3,581495.8,5074510.9
1382,TSHE,13.9,14.4,10.4,3.1,383.9,197.8,375.1,581493.9,5074518.8
1383,ABAM,6.0,2.1,0.7,2.0,387.5,195.8,375.1,581497.5,5074516.8
1385,ABAM,6.4,2.4,0.8,2.0,389.1,195.3,375.1,581499.1,5074516.3
