tree_id,species,dbh,top_height,crown_radius,stem_x,stem_y,crown_ratio
7360,TABR,15.3,8.4,3.1,581130.4,5074322.4,0.642857142857143
7362,TSHE,58.7,40.1,5.3,581118.1,5074325.0,0.807980049875312
7363,ABAM,7.2,3.0,2.0,581111.1,5074321.0,0.4
7364,TSHE,31.5,26.9,3.8,581136.8,5074321.0,0.806691449814126
7365,TSHE,31.6,27.0,3.8,581146.7,5074323.1,0.807407407407407
7366,TABR,7.8,5.7,2.5,581342.8,5074327.0,0.578947368421053
7368,TSHE,67.5,43.2,5.9,581156.3,5074329.4,0.796296296296296
7369,TSHE,9.5,10.6,3.0,581149.7,5074327.2,0.641509433962264
7370,TSHE,11.1,12.0,3.0,581157.3,5074335.1,0.683333333333333
7371,TSHE,27.5,24.4,3.7,581152.7,5074331.6,0.799180327868853
7372,TSHE,10.0,11.0,3.0,581158.9,5074340.0,0.663636363636364
7373,TSHE,36.5,29.8,4.1,581146.3,5074328.6,0.815436241610738
7374,TSHE,63.0,41.7,5.6,581143.4,5074328.6,0.803357314148681
7376,TSHE,6.2,7.6,2.8,581156.2,5074342.5,0.526315789473684
7377,TSHE,90.7,49.4,7.7,581151.7,5074344.5,0.751012145748988
7378,TSHE,52.2,37.5,4.9,581153.0,5074339.0,0.813333333333333
7379,TSHE,16.6,16.6,3.2,581141.8,5074336.1,0.746987951807229
7380,TSHE,41.6,32.6,4.3,581139.0,5074336.6,0.812883435582822
7381,TSHE,8.4,9.6,2.9,581138.6,5074336.6,0.614583333333333
7382,TSHE,9.8,10.9,3.0,581145.5,5074342.7,0.651376146788991
7383,TSHE,8.7,9.9,2.9,581147.1,5074341.9,0.626262626262626
7384,TSHE,14.3,14.7,3.1,581139.4,5074344.2,0.727891156462585
7385,TSHE,22.7,21.1,3.5,581144.7,5074344.9,0.786729857819905
7386,ABAM,6.0,2.1,2.0,581135.4,5074327.5,0.333333333333333
7387,TSHE,25.1,22.8,3.6,581136.5,5074336.7,0.793859649122807
7388,TSHE,20.0,19.2,3.4,581135.8,5074342.5,0.770833333333333
7389,TABR,11.9,4.9,2.8,581148.4,5074349.1,0.448979591836735
7390,TSHE,9.2,10.3,2.9,581142.1,5074345.8,0.640776699029126
7392,TSHE,8.0,9.2,2.9,581171.7,5074359.0,0.608695652173913
7393,TSHE,18.2,17.8,3.3,581141.8,5074348.9,0.758426966292135
7395,TSHE,22.5,21.0,3.5,581144.1,5074350.9,0.780952380952381
7396,TSHE,19.0,18.4,3.3,581145.1,5074353.5,0.766304347826087
7397,TABR,23.7,9.5,3.8,581407.1,5074351.2,0.610526315789474
7398,TSHE,35.9,29.5,4.0,581145.3,5074354.4,0.813559322033898
7399,TSHE,5.5,6.9,2.8,581138.1,5074357.8,0.478260869565217
7400,TSHE,9.6,10.7,3.0,581137.0,5074364.0,0.644859813084112
7401,TSHE,59.1,40.3,5.3,581142.6,5074363.3,0.806451612903226
7402,TSHE,36.1,29.6,4.1,581142.6,5074362.4,0.814189189189189
7403,TABR,19.0,7.2,3.4,581333.3,5074362.1,0.541666666666667
7404,TSHE,14.7,15.0,3.1,581155.0,5074355.4,0.733333333333333
7405,TSHE,6.5,7.8,2.9,581159.9,5074349.7,0.538461538461539
7406,TSHE,12.0,12.8,3.0,581159.6,5074359.0,0.6953125
7407,TSHE,7.9,9.1,2.9,581153.8,5074358.3,0.604395604395604
7408,TSHE,5.9,7.3,2.8,581153.2,5074356.7,0.506849315068493
7409,TSHE,12.2,12.9,3.1,581166.3,5074342.4,0.697674418604651
7411,ABAM,6.1,2.2,2.0,581402.3,5074338.1,0.318181818181818
7412,TABR,10.0,5.7,2.7,581145.0,5074359.7,0.56140350877193
7413,TSHE,10.2,11.2,3.0,581142.9,5074362.0,0.660714285714286
7414,TSHE,95.4,50.4,8.2,581137.0,5074368.7,0.738095238095238
7415,TSHE,16.3,16.3,3.2,581138.2,5074368.9,0.748466257668712
7416,TSHE,6.2,7.6,2.8,581150.0,5074360.6,0.526315789473684
7417,ABAM,5.1,1.6,1.9,581150.8,5074362.3,0.25
7418,TABR,25.2,9.2,4.0,581168.5,5074345.0,0.576086956521739
7419,TSHE,6.6,7.9,2.9,581152.4,5074364.4,0.544303797468354
7420,TSHE,85.0,48.1,7.2,581153.6,5074368.2,0.765072765072765
7421,ABAM,7.0,2.8,2.0,581158.8,5074368.3,0.392857142857143
7422,TSHE,6.2,7.6,2.8,581159.0,5074365.5,0.526315789473684
7423,TSHE,27.7,24.5,3.7,581180.5,5074367.9,0.8
7424,TSHE,47.0,35.2,4.6,581185.1,5074361.3,0.815340909090909
7425,TSHE,21.5,20.3,3.4,581178.6,5074362.9,0.778325123152709
7426,TSHE,43.2,33.4,4.4,581180.4,5074360.8,0.81437125748503
7427,TSHE,7.5,8.8,2.9,581180.3,5074363.2,0.579545454545454
7428,TSHE,17.3,17.1,3.2,581176.9,5074357.4,0.754385964912281
7429,TSHE,74.9,45.5,6.4,581174.1,5074359.2,0.784615384615385
7430,TSHE,19.5,18.8,3.3,581171.7,5074368.2,0.765957446808511
7431,TSHE,6.5,7.8,2.9,581163.1,5074363.4,0.538461538461539
7432,TSHE,7.7,9.0,2.9,581160.1,5074362.9,0.588888888888889
7434,TSHE,14.8,15.1,3.2,581179.2,5074352.9,0.735099337748344
7436,TSHE,6.2,7.6,2.8,581176.6,5074351.7,0.526315789473684
7438,TSHE,58.6,40.1,5.3,581177.1,5074350.8,0.807980049875312
7440,TSHE,8.5,9.7,2.9,581161.3,5074360.7,0.618556701030928
7441,TSHE,6.4,7.7,2.9,581161.0,5074359.9,0.545454545454545
7442,TSHE,7.1,8.4,2.9,581160.5,5074360.0,0.571428571428571
7443,TSHE,7.0,8.3,2.9,581160.6,5074360.3,0.566265060240964
7444,PSME,76.3,43.5,4.7,581171.0,5074345.6,0.344827586206897
7445,TSHE,39.0,31.2,4.2,581170.0,5074348.7,0.814102564102564
7446,TSHE,6.0,7.4,2.8,581163.0,5074353.1,0.513513513513513
7447,TSHE,6.9,8.2,2.9,581163.7,5074354.3,0.560975609756098
7448,TSHE,6.7,8.0,2.9,581161.2,5074351.2,0.55
7449,TABR,13.6,8.3,2.9,581165.6,5074351.9,0.662650602409638
7450,TABR,18.6,9.4,3.4,581163.7,5074349.2,0.648936170212766
7451,ABAM,41.3,33.5,2.6,581165.6,5074346.3,0.614925373134328
7452,TABR,17.0,6.0,3.2,581168.7,5074353.6,0.466666666666667
7454,TSHE,34.6,28.8,4.0,581171.9,5074356.3,0.809027777777778
7455,TSHE,12.0,12.8,3.0,581179.2,5074344.7,0.6953125
7456,TSHE,22.0,20.6,3.4,581178.0,5074341.0,0.781553398058252
7457,TSHE,40.2,31.8,4.3,581176.6,5074341.6,0.814465408805031
7458,TSHE,20.6,19.6,3.4,581176.8,5074340.4,0.775510204081633
7459,TSHE,13.0,13.6,3.1,581176.6,5074339.8,0.713235294117647
7461,TSHE,64.2,42.1,5.6,581184.3,5074337.7,0.800475059382423
7462,TSHE,79.0,46.6,6.7,581175.1,5074337.7,0.776824034334764
7463,PSME,86.3,46.3,4.9,581175.7,5074335.8,0.390928725701944
7464,TSHE,8.2,9.4,2.9,581182.0,5074330.4,0.606382978723404
7465,TSHE,14.2,14.6,3.1,581178.2,5074335.2,0.726027397260274
7466,TSHE,22.0,20.6,3.4,581177.6,5074327.6,0.781553398058252
7467,PSME,136.4,54.9,5.7,581177.8,5074325.8,0.517304189435337
7468,TSHE,6.4,7.7,2.9,581177.5,5074333.1,0.545454545454545
7469,TSHE,37.9,30.6,4.1,581173.8,5074326.9,0.813725490196078
7470,TSHE,83.0,47.6,7.0,581210.4,5074352.8,0.76890756302521
7472,TABR,15.5,4.0,3.1,581164.3,5074336.9,0.25
7473,TSHE,71.1,44.3,6.1,581164.9,5074333.1,0.792325056433409
7474,TABR,6.3,4.7,2.4,581408.7,5074343.1,0.51063829787234
7475,TABR,15.0,5.2,3.0,581162.2,5074342.2,0.423076923076923
7476,TSHE,13.1,13.7,3.1,581171.5,5074358.6,0.708029197080292
7479,TABR,10.3,5.9,2.7,581162.0,5074322.6,0.559322033898305
7481,TABR,18.0,9.5,3.3,581171.2,5074322.3,0.652631578947368
7482,TSHE,13.7,14.2,3.1,581175.5,5074321.8,0.71830985915493
7483,TSHE,89.2,49.1,7.6,581188.0,5074323.4,0.753564154786151
7484,TSHE,13.5,14.0,3.1,581191.3,5074330.5,0.721428571428571
7486,TABR,15.8,8.6,3.1,581188.7,5074339.4,0.651162790697674
7487,TSHE,12.3,13.0,3.1,581190.3,5074341.0,0.7
7488,PSME,104.5,50.3,5.2,581191.0,5074341.1,0.451292246520875
7489,TSHE,89.9,49.2,7.6,581193.6,5074335.5,0.754065040650406
7490,TSHE,9.3,10.4,3.0,581205.1,5074321.4,0.644230769230769
7491,TSHE,8.0,9.2,2.9,581209.1,5074321.0,0.608695652173913
7492,TSHE,52.1,37.5,4.9,581205.8,5074322.4,0.813333333333333
7493,TSHE,5.8,7.2,2.8,581208.8,5074325.0,0.5
7495,TSHE,76.9,46.0,6.6,581205.2,5074331.9,0.782608695652174
7496,TSHE,26.1,23.5,3.6,581207.5,5074337.3,0.795744680851064
7497,TSHE,13.0,13.6,3.1,581199.5,5074334.3,0.713235294117647
7500,TABR,16.1,7.6,3.1,581229.0,5074355.9,0.592105263157895
7501,TABR,26.0,11.5,4.3,581186.1,5074356.0,0.643478260869565
7503,TSHE,12.3,13.0,3.1,581197.0,5074363.6,0.7
7504,TSHE,7.4,8.7,2.9,581195.7,5074338.0,0.574712643678161
7505,TSHE,6.7,8.0,2.9,581295.6,5074355.8,0.55
7506,TSHE,26.4,23.7,3.6,581222.3,5074352.7,0.79746835443038
7507,ABGR,19.4,14.8,2.2,581198.3,5074344.9,0.608108108108108
7508,TSHE,7.9,9.1,2.9,581203.2,5074344.3,0.604395604395604
7509,PSME,106.7,50.7,5.2,581201.6,5074338.9,0.457593688362919
7510,TABR,8.0,3.2,2.5,581229.1,5074355.7,0.25
7511,PSME,133.7,54.6,5.6,581222.5,5074351.4,0.512820512820513
7512,ABAM,59.9,42.1,2.9,581204.4,5074339.6,0.551068883610451
7513,TSHE,58.3,40.0,5.3,581215.5,5074347.1,0.8075
7514,TABR,11.3,6.6,2.8,581227.1,5074349.4,0.590909090909091
7515,TSHE,5.3,6.7,2.8,581205.0,5074344.4,0.477611940298507
7516,TSHE,6.4,7.7,2.9,581195.2,5074362.6,0.545454545454545
7517,TSHE,24.0,22.0,3.5,581193.1,5074363.4,0.790909090909091
7518,ABAM,17.2,12.5,2.1,581223.3,5074360.9,0.592
7519,TSHE,18.0,17.6,3.3,581219.2,5074364.5,0.761363636363636
7521,TABR,16.8,8.9,3.2,581211.4,5074369.1,0.651685393258427
7522,TSHE,98.5,51.0,8.5,581210.6,5074364.7,0.729411764705882
7523,TSHE,55.6,38.9,5.1,581210.1,5074360.2,0.809768637532134
7524,TSHE,17.4,17.2,3.2,581213.0,5074370.4,0.755813953488372
7525,TABR,18.7,3.8,3.4,581216.0,5074369.6,0.131578947368421
7526,TSHE,66.9,43.0,5.8,581219.4,5074370.5,0.797674418604651
7527,TABR,10.4,6.7,2.7,581227.1,5074349.6,0.611940298507463
7528,TSHE,20.6,19.6,3.4,581209.8,5074352.3,0.775510204081633
7530,TSHE,25.9,23.3,3.6,581209.6,5074364.3,0.798283261802575
7532,PSME,47.4,41.6,4.6,581201.7,5074368.7,0.310096153846154
7533,TABR,6.6,4.0,2.4,581202.3,5074368.3,0.425
7534,TABR,19.6,10.8,3.5,581201.6,5074367.9,0.685185185185185
7535,TSHE,19.9,19.1,3.3,581200.1,5074365.6,0.769633507853403
7536,TSHE,17.3,17.1,3.2,581200.2,5074365.2,0.754385964912281
7537,TSHE,6.9,8.2,2.9,581200.8,5074364.2,0.560975609756098
7538,PSME,89.0,46.9,4.9,581195.7,5074353.3,0.402985074626866
7540,PSME,104.3,50.2,5.1,581190.7,5074353.6,0.452191235059761
7541,TABR,14.8,8.7,3.0,581223.3,5074371.1,0.655172413793104
7542,TSHE,16.8,16.7,3.2,581218.7,5074366.9,0.748502994011976
7543,TABR,17.0,9.4,3.2,581224.5,5074365.4,0.659574468085106
7544,TABR,14.5,5.1,3.0,581224.4,5074365.1,0.431372549019608
7545,TABR,9.4,5.1,2.6,581226.2,5074366.9,0.509803921568628
7547,ABGR,48.3,37.4,2.7,581231.5,5074367.8,0.596256684491979
7548,TABR,11.1,4.6,2.7,581227.6,5074363.1,0.41304347826087
7549,TABR,7.1,4.4,2.5,581227.5,5074363.3,0.477272727272727
7550,PSME,96.5,48.6,5.0,581232.1,5074363.5,0.42798353909465
7551,TABR,7.5,6.0,2.5,581232.7,5074358.2,0.6
7552,TABR,9.5,4.3,2.6,581234.1,5074358.1,0.418604651162791
7553,TABR,18.6,7.6,3.4,581230.6,5074351.0,0.565789473684211
7554,TSHE,5.6,7.0,2.8,581230.5,5074362.1,0.485714285714286
7555,TSHE,5.9,7.3,2.8,581233.4,5074349.0,0.506849315068493
7556,TSHE,42.6,33.1,4.4,581233.1,5074347.2,0.81570996978852
7557,PSME,61.7,41.6,4.6,581231.3,5074345.3,0.310096153846154
7559,TSHE,56.0,39.1,5.1,581216.3,5074336.0,0.808184143222506
7560,TSHE,11.7,12.5,3.0,581214.0,5074332.1,0.688
7561,TSHE,27.2,24.2,3.6,581213.5,5074332.1,0.797520661157025
7562,TSHE,18.2,17.8,3.3,581210.4,5074329.8,0.758426966292135
7563,TSHE,80.8,47.1,6.9,581214.4,5074327.3,0.772823779193206
7564,TSHE,11.7,12.5,3.0,581217.0,5074329.3,0.688
7565,PSME,100.1,49.4,5.1,581219.0,5074332.0,0.439271255060729
7566,TABR,11.6,6.0,2.8,581218.4,5074329.4,0.55
7567,TSHE,30.7,26.4,3.8,581237.0,5074341.4,0.806818181818182
7568,TABR,13.8,6.0,3.0,581239.0,5074338.6,0.516666666666667
7569,TABR,21.0,4.0,3.6,581247.3,5074340.2,0.125
7570,TSHE,43.5,33.5,4.4,581221.5,5074343.9,0.814925373134328
7571,TABR,11.3,2.6,2.8,581225.5,5074340.5,0.038461538461538
7572,TSHE,47.9,35.6,4.7,581225.7,5074338.7,0.814606741573034
7573,TABR,14.8,5.0,3.0,581229.1,5074344.6,0.4
7574,TSHE,12.2,12.9,3.1,581232.3,5074343.8,0.697674418604651
7575,ABAM,11.4,6.6,2.0,581231.7,5074339.3,0.515151515151515
7576,PSME,101.0,49.6,5.1,581232.9,5074335.0,0.441532258064516
7577,TABR,16.1,7.3,3.2,581234.9,5074333.0,0.575342465753425
7578,TABR,11.6,4.2,2.8,581227.3,5074336.9,0.357142857142857
7579,TSHE,9.5,10.6,3.0,581223.2,5074337.3,0.641509433962264
7580,TSHE,12.5,13.2,3.1,581219.8,5074339.9,0.704545454545455
7581,TSHE,6.3,7.7,2.8,581228.6,5074334.0,0.532467532467532
7582,TSHE,13.7,14.2,3.1,581228.2,5074331.3,0.71830985915493
7583,TSHE,34.9,28.9,4.0,581229.1,5074326.7,0.813148788927336
7584,TSHE,23.8,21.9,3.5,581227.9,5074321.4,0.789954337899544
7585,TSHE,8.6,9.8,2.9,581232.6,5074321.0,0.622448979591837
7586,TSHE,12.0,12.8,3.0,581221.1,5074326.6,0.6953125
7587,TSHE,15.1,15.4,3.2,581222.2,5074329.4,0.733766233766234
7588,TSHE,11.2,12.1,3.0,581223.4,5074331.0,0.677685950413223
7589,TABR,12.0,3.7,2.8,581225.5,5074328.4,0.27027027027027
7590,PSME,145.2,55.8,5.8,581236.0,5074345.5,0.528673835125448
7591,TSHE,16.9,16.8,3.2,581238.8,5074344.2,0.75
7592,TSHE,82.0,47.4,7.0,581243.1,5074344.0,0.770042194092827
7593,TABR,11.4,2.6,2.8,581248.5,5074345.8,0.038461538461538
7594,TSHE,5.6,7.0,2.8,581250.3,5074345.7,0.485714285714286
7595,TSHE,80.3,46.9,6.8,581258.6,5074344.4,0.776119402985075
7597,TABR,14.8,8.2,3.0,581257.4,5074340.5,0.634146341463415
7598,TABR,19.4,8.5,3.4,581260.4,5074339.2,0.6
7599,TABR,9.8,5.5,2.6,581256.2,5074336.8,0.545454545454545
7600,TABR,15.2,6.3,3.1,581255.7,5074333.5,0.523809523809524
7601,TSHE,71.2,44.4,6.1,581264.3,5074333.4,0.790540540540541
7602,TABR,6.8,3.4,2.4,581263.1,5074330.1,0.323529411764706
7603,TSHE,72.1,44.6,6.2,581259.5,5074325.2,0.791479820627803
7604,TSHE,92.4,49.8,7.9,581260.0,5074323.2,0.746987951807229
7605,TSHE,41.9,32.7,4.3,581260.4,5074322.0,0.81651376146789
7606,ABAM,5.8,2.0,2.0,581255.3,5074330.6,0.3
7607,TSHE,105.3,52.2,9.0,581250.1,5074329.3,0.708812260536398
7609,TABR,17.3,6.0,3.2,581247.9,5074340.2,0.466666666666667
7610,PSME,97.1,48.8,5.0,581242.6,5074337.4,0.430327868852459
7611,TSHE,72.9,44.9,6.3,581243.5,5074322.7,0.788418708240535
7612,TSHE,16.5,16.5,3.2,581238.9,5074324.7,0.745454545454545
7613,TSHE,8.8,10.0,2.9,581239.7,5074321.7,0.62
7614,PSME,136.2,54.8,5.7,581237.4,5074332.6,0.516423357664234
7615,PSME,95.1,48.3,5.0,581270.0,5074370.0,0.424430641821946
7616,TSHE,9.9,10.9,3.0,581272.4,5074368.2,0.660550458715596
7617,TSHE,76.9,46.0,6.6,581271.1,5074364.7,0.782608695652174
7618,TSHE,38.9,31.1,4.2,581276.0,5074367.8,0.816720257234727
7619,TSHE,10.7,11.7,3.0,581277.1,5074369.5,0.666666666666667
7620,TSHE,44.6,34.0,4.5,581277.2,5074369.3,0.817647058823529
7623,TABR,15.9,9.0,3.1,581240.9,5074351.4,0.666666666666667
7624,TSHE,6.5,7.8,2.9,581250.3,5074348.5,0.538461538461539
7625,PSME,119.7,52.8,5.4,581254.8,5074349.7,0.486742424242424
7626,TABR,7.8,7.2,2.5,581254.5,5074352.6,0.666666666666667
7627,TSHE,12.1,12.9,3.1,581249.5,5074354.9,0.697674418604651
7628,TSHE,12.6,13.3,3.1,581247.8,5074357.2,0.706766917293233
7629,ABAM,63.3,43.1,2.9,581246.7,5074357.6,0.535962877030162
7630,TSHE,14.9,15.2,3.2,581259.2,5074353.6,0.730263157894737
7631,TSHE,70.5,44.2,6.1,581252.3,5074361.8,0.791855203619909
7632,TSHE,61.2,41.0,5.4,581252.2,5074363.1,0.804878048780488
7633,TSHE,37.5,30.4,4.1,581252.2,5074364.8,0.8125
7634,TSHE,10.8,11.7,3.0,581251.5,5074367.3,0.675213675213675
7635,TSHE,27.3,24.3,3.7,581254.3,5074369.0,0.79835390946502
7636,TSHE,49.9,36.5,4.8,581258.9,5074368.5,0.813698630136986
7638,TSHE,11.3,12.2,3.0,581251.4,5074365.1,0.680327868852459
7639,TSHE,6.5,7.8,2.9,581262.7,5074357.3,0.538461538461539
7640,TABR,16.6,10.3,3.2,581260.8,5074354.7,0.699029126213592
7641,ABGR,59.2,41.9,2.9,581235.8,5074359.2,0.553699284009546
7642,TABR,12.6,7.3,2.9,581238.8,5074358.8,0.616438356164384
7643,TABR,9.2,6.0,2.6,581238.9,5074359.4,0.583333333333333
7645,TSHE,20.6,19.6,3.4,581240.2,5074355.8,0.775510204081633
7646,TABR,18.0,9.3,3.3,581243.9,5074363.1,0.655913978494624
7647,TSHE,56.4,39.2,5.1,581239.9,5074367.3,0.811224489795918
7648,TABR,18.5,9.4,3.4,581245.3,5074368.5,0.648936170212766
7650,TSHE,62.6,41.5,5.5,581264.8,5074361.5,0.804819277108434
7652,TABR,13.5,8.3,2.9,581265.4,5074350.4,0.662650602409638
7653,TSHE,19.4,18.7,3.3,581274.9,5074355.2,0.770053475935829
7654,TSHE,83.9,47.8,7.1,581274.5,5074354.7,0.767782426778243
7655,TSHE,63.0,41.7,5.6,581275.3,5074357.6,0.803357314148681
7657,TABR,6.5,4.0,2.4,581283.5,5074350.3,0.425
7658,TSHE,9.6,10.7,3.0,581282.3,5074350.3,0.644859813084112
7659,TSHE,77.2,46.1,6.6,581281.9,5074349.8,0.780911062906725
7661,TSHE,10.1,11.1,3.0,581283.2,5074345.0,0.657657657657658
7662,TSHE,13.4,14.0,3.1,581278.1,5074349.0,0.714285714285714
7663,TABR,13.7,5.8,2.9,581275.1,5074349.9,0.5
7665,ABAM,7.6,3.3,2.0,581268.4,5074356.3,0.393939393939394
7667,TABR,21.3,4.0,3.6,581275.7,5074345.9,0.125
7668,TSHE,10.2,11.2,3.0,581279.3,5074342.0,0.660714285714286
7669,TSHE,12.2,12.9,3.1,581276.6,5074342.5,0.697674418604651
7671,TSHE,5.9,7.3,2.8,581272.9,5074341.9,0.506849315068493
7672,PSME,85.9,46.2,4.9,581273.1,5074340.5,0.38961038961039
7673,PSME,115.5,52.1,5.3,581283.9,5074337.4,0.479846449136276
7674,TSHE,101.0,51.5,8.7,581281.3,5074336.3,0.722330097087379
7675,TABR,10.4,6.0,2.7,581265.2,5074350.3,0.566666666666667
7677,ABAM,7.2,3.0,2.0,581263.9,5074348.3,0.4
7678,TSHE,13.7,14.2,3.1,581266.5,5074347.5,0.71830985915493
7680,TSHE,13.8,14.3,3.1,581337.8,5074368.4,0.72027972027972
7682,TSHE,55.3,38.8,5.1,581274.3,5074331.4,0.809278350515464
7683,ABAM,9.0,4.4,2.0,581280.4,5074330.6,0.454545454545455
7684,ABAM,7.2,3.0,2.0,581280.1,5074329.2,0.4
7685,TABR,14.1,6.8,3.0,581282.8,5074327.8,0.573529411764706
7686,TSHE,21.8,20.5,3.4,581280.7,5074324.7,0.780487804878049
7688,TABR,9.4,5.1,2.6,581272.9,5074326.0,0.509803921568628
7689,ABAM,43.2,34.7,2.6,581289.3,5074321.8,0.610951008645533
7690,TSHE,9.5,10.6,3.0,581287.1,5074322.8,0.641509433962264
7691,TSHE,69.2,43.7,6.0,581291.9,5074334.0,0.796338672768879
7692,TSHE,18.5,18.0,3.3,581289.3,5074337.8,0.761111111111111
7693,TABR,6.4,2.7,2.4,581291.6,5074338.9,0.148148148148148
7694,TSHE,67.8,43.3,5.9,581263.8,5074324.1,0.796766743648961
7695,TSHE,78.3,46.4,6.7,581269.5,5074327.2,0.77801724137931
7697,TSHE,59.5,40.4,5.3,581294.0,5074339.6,0.806930693069307
7698,TSHE,53.1,37.9,5.0,581293.3,5074343.5,0.812664907651715
7699,TSHE,78.0,46.3,6.6,581286.2,5074343.3,0.779697624190065
7700,TSHE,69.0,43.7,6.0,581301.9,5074341.4,0.794050343249428
7701,ABAM,29.8,24.9,2.4,581300.4,5074323.2,0.630522088353414
7703,TABR,11.1,5.7,2.7,581309.5,5074324.2,0.543859649122807
7704,TABR,14.2,4.6,3.0,581309.4,5074324.0,0.369565217391304
7705,PSME,73.8,42.7,4.7,581312.2,5074328.8,0.332552693208431
7706,TSHE,6.5,7.8,2.9,581312.2,5074330.3,0.538461538461539
7707,PSME,131.3,54.3,5.6,581310.5,5074334.4,0.50828729281768
7708,TSHE,33.2,27.9,3.9,581308.3,5074335.4,0.810035842293907
7709,TSHE,8.7,9.9,2.9,581307.9,5074335.5,0.626262626262626
7710,ABAM,8.1,3.7,2.0,581303.5,5074332.2,0.432432432432432
7711,ABAM,6.1,2.2,2.0,581300.5,5074332.9,0.318181818181818
7712,TSHE,6.2,7.6,2.8,581301.4,5074334.8,0.526315789473684
7714,TSHE,74.2,45.3,6.4,581297.0,5074334.3,0.785871964679912
7715,ABAM,20.9,16.3,2.2,581296.8,5074329.6,0.619631901840491
7716,TSHE,11.0,11.9,3.0,581296.1,5074328.8,0.680672268907563
7717,ABAM,6.6,2.5,2.0,581291.7,5074328.7,0.36
7718,ABAM,7.6,3.3,2.0,581292.7,5074325.4,0.393939393939394
7719,ABAM,6.6,2.5,2.0,581291.8,5074321.0,0.36
7720,TSHE,23.2,21.5,3.5,581303.6,5074335.3,0.786046511627907
7722,TSHE,6.7,8.0,2.9,581304.1,5074339.6,0.55
7723,TABR,11.6,6.0,2.8,581307.5,5074338.2,0.55
7724,TABR,9.8,6.0,2.6,581307.7,5074338.2,0.583333333333333
7725,ABAM,6.1,2.2,2.0,581307.9,5074345.2,0.318181818181818
7727,ABPR,83.6,47.0,3.3,581294.1,5074348.9,0.434042553191489
7728,TSHE,12.7,13.4,3.1,581290.6,5074351.5,0.701492537313433
7729,TSHE,57.8,39.8,5.2,581286.9,5074353.1,0.809045226130653
7730,TSHE,63.7,41.9,5.6,581290.7,5074360.8,0.801909307875895
7731,TSHE,97.3,50.8,8.3,581292.1,5074366.2,0.732283464566929
7732,TSHE,40.4,31.9,4.3,581296.3,5074358.6,0.815047021943574
7733,TSHE,8.9,10.1,2.9,581291.4,5074368.5,0.623762376237624
7734,TSHE,8.2,9.4,2.9,581291.8,5074368.6,0.606382978723404
7736,PSME,123.0,53.2,5.4,581305.6,5074347.9,0.494360902255639
7737,TSHE,14.9,15.2,3.2,581297.6,5074349.6,0.730263157894737
7738,TSHE,7.3,8.6,2.9,581298.0,5074343.4,0.569767441860465
7739,PSME,96.5,48.6,5.0,581298.5,5074350.8,0.42798353909465
7742,TSHE,17.7,17.4,3.3,581303.5,5074354.3,0.758620689655172
7743,TSHE,6.5,7.8,2.9,581304.5,5074357.3,0.538461538461539
7744,TSHE,12.1,12.9,3.1,581302.8,5074358.4,0.697674418604651
7745,TSHE,21.1,20.0,3.4,581310.0,5074359.3,0.775
7746,ABAM,12.6,7.8,2.1,581295.0,5074354.6,0.538461538461539
7747,ABAM,23.3,18.8,2.3,581293.8,5074354.9,0.622340425531915
7748,TSHE,45.5,34.5,4.5,581302.4,5074369.3,0.814492753623188
7749,TSHE,52.2,37.5,4.9,581306.1,5074370.0,0.813333333333333
7750,TSHE,59.2,40.3,5.3,581313.1,5074364.4,0.806451612903226
7751,TSHE,10.1,11.1,3.0,581313.6,5074368.5,0.657657657657658
7753,TSHE,27.0,24.1,3.6,581315.2,5074341.3,0.796680497925311
7754,TSHE,74.2,45.3,6.4,581312.1,5074337.9,0.785871964679912
7755,TSHE,10.8,11.7,3.0,581317.4,5074336.3,0.675213675213675
7756,ABAM,38.4,31.6,2.5,581317.1,5074335.1,0.623417721518987
7757,PSME,98.0,49.0,5.0,581319.3,5074335.7,0.43265306122449
7758,PSME,124.5,53.4,5.5,581323.2,5074332.5,0.49625468164794
7759,ABAM,15.6,10.8,2.1,581322.7,5074329.0,0.583333333333333
7760,ABGR,36.8,30.5,2.5,581318.7,5074327.4,0.626229508196721
7761,TSHE,18.3,17.9,3.3,581318.6,5074327.0,0.759776536312849
7762,TSHE,8.1,9.3,2.9,581285.8,5074342.9,0.602150537634409
7763,TABR,20.4,8.0,3.5,581319.8,5074369.1,0.575
7764,TSHE,10.1,11.1,3.0,581320.8,5074367.5,0.657657657657658
7765,TSHE,36.4,29.8,4.1,581319.2,5074365.6,0.812080536912752
7766,TSHE,91.2,49.5,7.8,581329.1,5074363.0,0.74949494949495
7768,TSHE,97.3,50.8,8.3,581330.4,5074358.0,0.732283464566929
7769,PSME,140.4,55.3,5.7,581325.1,5074355.6,0.522603978300181
7771,TSHE,64.0,42.0,5.6,581320.0,5074355.2,0.802380952380952
7772,TSHE,10.7,11.7,3.0,581324.1,5074350.7,0.666666666666667
7773,PSME,116.3,52.3,5.3,581325.1,5074346.8,0.479923518164436
7774,TSHE,16.1,16.2,3.2,581314.9,5074347.0,0.740740740740741
7775,ABAM,5.1,1.6,1.9,581315.5,5074350.8,0.25
7776,TSHE,44.5,34.0,4.5,581323.9,5074344.9,0.814705882352941
7777,TSHE,64.3,42.1,5.7,581326.8,5074341.9,0.802850356294537
7778,TSHE,31.1,26.7,3.8,581328.3,5074340.9,0.805243445692884
